"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","selected","unique_id"
"1388","Rhododendron siderophyllum","1","1034513","Rhododendron siderophyllum","1","species","","","","Franch.","Ericaceae","Rhododendron","Rhododendron","1","siderophyllum","siderophyllum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001048090;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427029","","Y","Accepted","Rhododendron siderophyllum","Rhododendron siderophyllum","Franch.","1034513","species","http://www.worldfloraonline.org/taxon/wfo-0001048090;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427029","","Ericaceae","1","1","wfo,wcvp","",true,2058
"1389","Rhododendron simiarum","1","1035365","Rhododendron simiarum","1","species","","","","Hance","Ericaceae","Rhododendron","Rhododendron","1","simiarum","simiarum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001048942;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427132","","Y","Accepted","Rhododendron simiarum","Rhododendron simiarum","Hance","1035365","species","http://www.worldfloraonline.org/taxon/wfo-0001048942;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427132","","Ericaceae","1","1","wfo,wcvp","",true,2059
"1390","Rhododendron simsii","1","399625","Rhododendron simsii","1","species","","","","Planch.","Ericaceae","Rhododendron","Rhododendron","1","simsii","simsii","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000405453;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427105","","Y","Accepted","Rhododendron simsii","Rhododendron simsii","Planch.","399625","species","http://www.worldfloraonline.org/taxon/wfo-0000405453;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427105","","Ericaceae","1","1","wfo,wcvp","",true,2060
"1391","Rhododendron spiciferum","1","1034595","Rhododendron spiciferum","1","species","","","","Franch.","Ericaceae","Rhododendron","Rhododendron","1","spiciferum","spiciferum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001048172;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427144","","Y","Accepted","Rhododendron spiciferum","Rhododendron spiciferum","Franch.","1034595","species","http://www.worldfloraonline.org/taxon/wfo-0001048172;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427144","","Ericaceae","1","1","wfo,wcvp","",true,2061
"1392","Rhododendron spinuliferum","1","1034597","Rhododendron spinuliferum","1","species","","","","Franch.","Ericaceae","Rhododendron","Rhododendron","1","spinuliferum","spinuliferum","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001048174;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427149","","Y","Accepted","Rhododendron spinuliferum","Rhododendron spinuliferum","Franch.","1034597","species","http://www.worldfloraonline.org/taxon/wfo-0001048174;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2427149","","Ericaceae","1","1","wfo,wcvp","",true,2062
"1393","Rhodomyrtus tomentosa","1","291323","Rhodomyrtus tomentosa","1","species","","","","Hassk.","Myrtaceae","Rhodomyrtus","Rhodomyrtus","1","tomentosa","tomentosa","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000296387","","Y","Accepted","Rhodomyrtus tomentosa","Rhodomyrtus tomentosa","Hassk.","291323","species","http://www.worldfloraonline.org/taxon/wfo-0000296387","","Myrtaceae","1","1","wfo","",true,2063
"1394","Rhodophiala rhodolirion","1","724981","Rhodophiala rhodolirion","1","species","","","","(Baker) Traub","Amaryllidaceae","Rhodophiala","Rhodophiala","1","rhodolirion","rhodolirion","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000733117;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:286819","","Y","Synonym","Rhodolirium montanum","Rhodolirium montanum","Phil.","725093","species","http://www.worldfloraonline.org/taxon/wfo-0000733229;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:286830","","Amaryllidaceae","1","1","wfo,wcvp","",true,2065
"1395","Rhynchanthera serrulata","1","1064348","Rhynchanthera serrulata","1","species","","","","DC.","Melastomataceae","Rhynchanthera","Rhynchanthera","1","serrulata","serrulata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001078894;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3023547","","Y","Accepted","Rhynchanthera serrulata","Rhynchanthera serrulata","DC.","1064348","species","http://www.worldfloraonline.org/taxon/wfo-0001078894;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:3023547","","Melastomataceae","1","1","wfo,wcvp","",true,2066
"1396","Rhynchanthus beesianus","1","506586","Rhynchanthus beesianus","1","species","","","","W.W.Sm.","Zingiberaceae","Rhynchanthus","Rhynchanthus","1","beesianus","beesianus","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:261467","","Y","Accepted","Rhynchanthus beesianus","Rhynchanthus beesianus","W.W.Sm.","506586","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:261467","","Zingiberaceae","1","1","wcvp","",true,2067
"1397","Rhynchospora barbata","1","507422","Rhynchospora barbata","1","species","","","","Kunth","Cyperaceae","Rhynchospora","Rhynchospora","1","barbata","barbata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000514094","","Y","Accepted","Rhynchospora barbata","Rhynchospora barbata","Kunth","507422","species","http://www.worldfloraonline.org/taxon/wfo-0000514094","","Cyperaceae","1","1","wfo","",true,2069
"1398","Rhynchospora velutina","1","515317","Rhynchospora velutina","1","species","","","","Boeckeler","Cyperaceae","Rhynchospora","Rhynchospora","1","velutina","velutina","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000522037","","Y","Accepted","Rhynchospora velutina","Rhynchospora velutina","Boeckeler","515317","species","http://www.worldfloraonline.org/taxon/wfo-0000522037","","Cyperaceae","1","1","wfo","",true,2071
"1399","Richardia grandiflora","1","291604","Richardia grandiflora","1","species","","","","(Cham. & Schltdl.) Steud.","Rubiaceae","Richardia","Richardia","1","grandiflora","grandiflora","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000296670;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:178473","","Y","Accepted","Richardia grandiflora","Richardia grandiflora","(Cham. & Schltdl.) Steud.","291604","species","http://www.worldfloraonline.org/taxon/wfo-0000296670;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:178473","","Rubiaceae","1","1","wfo,wcvp","",true,2073
"1400","Rinorea sylvatica","1","1560936","Rinorea sylvatica","1","species","","","","(Seem.) Kuntze","Violaceae","Rinorea","Rinorea","1","sylvatica","sylvatica","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2528575","","Y","Accepted","Rinorea sylvatica","Rinorea sylvatica","(Seem.) Kuntze","1560936","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2528575","","Violaceae","1","1","wcvp","",true,2074
"1401","Rondeletia calycosa","1","292571","Rondeletia calycosa","1","species","","","","Donn.Sm.","Rubiaceae","Rondeletia","Rondeletia","1","calycosa","calycosa","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000297643;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179461","","Y","Synonym","Arachnothryx calycosa","Arachnothryx calycosa","(Donn.Sm.) Borhidi","250096","species","http://www.worldfloraonline.org/taxon/wfo-0000254959;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:13845","","Rubiaceae","1","1","wfo,wcvp","",true,2075
"1402","Rondeletia torresii","1","292920","Rondeletia torresii","1","species","","","","Standl.","Rubiaceae","Rondeletia","Rondeletia","1","torresii","torresii","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000297992;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179794","","Y","Synonym","Arachnothryx torresii","Arachnothryx torresii","(Standl.) Borhidi","251096","species","http://www.worldfloraonline.org/taxon/wfo-0000255963;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:13940","","Rubiaceae","1","1","wfo,wcvp","",true,2076
"1403","Roscoea alpina","1","516606","Roscoea alpina","1","species","","","","Royle","Zingiberaceae","Roscoea","Roscoea","1","alpina","alpina","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523330;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262561","","Y","Accepted","Roscoea alpina","Roscoea alpina","Royle","516606","species","http://www.worldfloraonline.org/taxon/wfo-0000523330;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262561","","Zingiberaceae","1","1","wfo,wcvp","",true,2077
"1404","Roscoea auriculata","1","516628","Roscoea auriculata","1","species","","","","K.Schum.","Zingiberaceae","Roscoea","Roscoea","1","auriculata","auriculata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523352;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262563","","Y","Accepted","Roscoea auriculata","Roscoea auriculata","K.Schum.","516628","species","http://www.worldfloraonline.org/taxon/wfo-0000523352;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262563","","Zingiberaceae","1","1","wfo,wcvp","",true,2078
"1405","Roscoea capitata","1","516715","Roscoea capitata","1","species","","","","Sm.","Zingiberaceae","Roscoea","Roscoea","1","capitata","capitata","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523439;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262571","","Y","Accepted","Roscoea capitata","Roscoea capitata","Sm.","516715","species","http://www.worldfloraonline.org/taxon/wfo-0000523439;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262571","","Zingiberaceae","1","1","wfo,wcvp","",true,2079
"1406","Roscoea cautleoides","0.98737368185461","516748","Roscoea cautleyoides","0.98737368185461","species","","","","Gagnep.","Zingiberaceae","Roscoea","Roscoea","1","cautleoides","cautleyoides","0.91666666666667","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523472;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262574","","Y","Accepted","Roscoea cautleyoides","Roscoea cautleyoides","Gagnep.","516748","species","http://www.worldfloraonline.org/taxon/wfo-0000523472;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262574","","Zingiberaceae","1","1","wfo,wcvp","",true,2080
"1407","Roscoea debilis","1","516791","Roscoea debilis","1","species","","","","Gagnep.","Zingiberaceae","Roscoea","Roscoea","1","debilis","debilis","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523516;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262578","","Y","Accepted","Roscoea debilis","Roscoea debilis","Gagnep.","516791","species","http://www.worldfloraonline.org/taxon/wfo-0000523516;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262578","","Zingiberaceae","1","1","wfo,wcvp","",true,2081
"1408","Roscoea humeana","1","516890","Roscoea humeana","1","species","","","","Balf.f. & W.W.Sm.","Zingiberaceae","Roscoea","Roscoea","1","humeana","humeana","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523616;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262587","","Y","Accepted","Roscoea humeana","Roscoea humeana","Balf.f. & W.W.Sm.","516890","species","http://www.worldfloraonline.org/taxon/wfo-0000523616;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262587","","Zingiberaceae","1","1","wfo,wcvp","",true,2082
"1409","Roscoea purpurea","1","517073","Roscoea purpurea","1","species","","","","Sm.","Zingiberaceae","Roscoea","Roscoea","1","purpurea","purpurea","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523799;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262605","","Y","Accepted","Roscoea purpurea","Roscoea purpurea","Sm.","517073","species","http://www.worldfloraonline.org/taxon/wfo-0000523799;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262605","","Zingiberaceae","1","1","wfo,wcvp","",true,2083
"1410","Roscoea schneideriana","1","517139","Roscoea schneideriana","1","species","","","","(Loes.) Cowley","Zingiberaceae","Roscoea","Roscoea","1","schneideriana","schneideriana","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523865;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262611","","Y","Accepted","Roscoea schneideriana","Roscoea schneideriana","(Loes.) Cowley","517139","species","http://www.worldfloraonline.org/taxon/wfo-0000523865;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262611","","Zingiberaceae","1","1","wfo,wcvp","",true,2084
"1411","Roscoea tumjensis","1","517231","Roscoea tumjensis","1","species","","","","Cowley","Zingiberaceae","Roscoea","Roscoea","1","tumjensis","tumjensis","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000523957;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262620","","Y","Accepted","Roscoea tumjensis","Roscoea tumjensis","Cowley","517231","species","http://www.worldfloraonline.org/taxon/wfo-0000523957;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:262620","","Zingiberaceae","1","1","wfo,wcvp","",true,2085
"1412","Ruellia coccinea","1","396183","Ruellia coccinea","1","species","","","","Vahl","Acanthaceae","Ruellia","Ruellia","1","coccinea","coccinea","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000401988","","Y","Accepted","Ruellia coccinea","Ruellia coccinea","Vahl","396183","species","http://www.worldfloraonline.org/taxon/wfo-0000401988","","Acanthaceae","1","1","wfo","",true,2086
"1413","Sagittaria guayanensis","1","728821","Sagittaria guayanensis","1","species","","","","Kunth","Alismataceae","Sagittaria","Sagittaria","1","guayanensis","guayanensis","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000736977;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:287263","","Y","Accepted","Sagittaria guayanensis","Sagittaria guayanensis","Kunth","728821","species","http://www.worldfloraonline.org/taxon/wfo-0000736977;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:287263","","Alismataceae","1","1","wfo,wcvp","",true,2089
"1414","Saintpaulia confusa","1","490701","Saintpaulia confusa","1","species","","","","B.L.Burtt","Gesneriaceae","Saintpaulia","Saintpaulia","1","confusa","confusa","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000497233;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2588871","","Y","Synonym","Streptocarpus ionanthus subsp. grotei","Streptocarpus ionanthus","(Engl.) Christenh.","1328471","subspecies","http://www.worldfloraonline.org/taxon/wfo-0001362131;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2915102","","Gesneriaceae","1","1","wfo,wcvp","",true,2090
"1415","Salacia crassifolia","1","1051289","Salacia crassifolia","1","species","","","","G.Don","Celastraceae","Salacia","Salacia","1","crassifolia","crassifolia","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0001065424","","Y","Accepted","Salacia crassifolia","Salacia crassifolia","G.Don","1051289","species","http://www.worldfloraonline.org/taxon/wfo-0001065424","","Celastraceae","1","1","wfo","",true,2091
"1416","Salvia elegans","1","295843","Salvia elegans","1","species","","","","Vahl","Lamiaceae","Salvia","Salvia","1","elegans","elegans","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000300934;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:182583","","Y","Accepted","Salvia elegans","Salvia elegans","Vahl","295843","species","http://www.worldfloraonline.org/taxon/wfo-0000300934;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:182583","","Lamiaceae","1","1","wfo,wcvp","",true,2095
"1417","Salvia fulgens","1","295957","Salvia fulgens","1","species","","","","Cav.","Lamiaceae","Salvia","Salvia","1","fulgens","fulgens","1","","","","","","","","","","","","http://www.worldfloraonline.org/taxon/wfo-0000301048;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:182689","","Y","Accepted","Salvia fulgens","Salvia fulgens","Cav.","295957","species","http://www.worldfloraonline.org/taxon/wfo-0000301048;https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:182689","","Lamiaceae","1","1","wfo,wcvp","",true,2096
"1418","Salvia gesneriflora","1","1722606","Salvia gesneriflora","1","species","","","","Lindl. & Paxton","Lamiaceae","Salvia","Salvia","1","gesneriflora","gesneriflora","1","","","","","","","","","","","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:182713","","Y","Accepted","Salvia gesneriflora","Salvia gesneriflora","Lindl. & Paxton","1722606","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:182713","","Lamiaceae","1","1","wcvp","",true,2097
