og_species
Synostemon glaucus
Synostemon hubbardii
Synostemon podenzanae
Synqonanthus caulescens
Synsepalum brevipes
Synsepalum congolense
Synsepalum dulcificum
Synsepalum passargei
Synsepalum pobeguinianum
Synsepalum stipulatum
Synurus excelsus
Synurus pungens
Syringa oblata
Syringa persica
Syringa vulgaris
Syringodea bifucata
Syringodea concolor
Syringodea flanaganii
Syringodea longituba
Syzygium angophoroides
Syzygium commersonii
Syzygium cordatum
Syzygium coriaceum
Syzygium eucalyptoides
Syzygium giorgii
Syzygium glomeratum
Syzygium guineense
Syzygium guineense subsp. afromontana
Syzygium guineense subsp. guineense
Syzygium guineense subsp. huillense
Syzygium jambos
Syzygium malaccense
Syzygium mauritianum
Syzygium petrinese
Syzygium staudtii
Syzygium suborbiculare
Syzygium venosum
Syzygium wrightii
Syzygium_j
Syzygium_w
Tabebuia donnell-smithii
Tabebuia heptaphylla
Tabebuia heterophylla
Tabebuia impetiginosa
Tabernaemontana contorta
Tabernaemontana crassa
Tabernaemontana eglandulosa
Tabernaemontana elegans
Tabernaemontana persicarifolia
Tabernaemontana stapfiana
Tabernaemontana ventricosa
Tabernamontana macrocalyx
Tabernanthe iboga
Tacazzea apiculata
Tacca chantrieri
Tacca leontopetaloides
Tachia occidentalis
Tacinga inamoena
Tacinga palmadora
Taenidia integerrima
Tagetes erecta
Tagetes minuta
Tagetes patula
Takhtajania perrieri
Talinum paniculatum
Talinum triangulare
Tamarindus indica
Tamarix chinensis
Tanacetum atratum
Tanacetum cinerariifolium
Tanacetum vulgare
Tapinanthus bangwensis
Tapinanthus globiferus
Tapinanthus oleifolius
Tapinanthus ophiodes
Tapinanthus pentagonia
Tapiscia sinensis
Tapura guianensis
Tarasa humilis
Taraxacum arctogenum
Taraxacum campylodes
Taraxacum hondoense
Taraxacum japonicum
Taraxacum officinale
Taraxacum phymatocarpum
Taraxacum sp1 M_PL_014
Taraxacum sp1 M_PL_024
Taraxacum sp1 M_PL_048
Tarchonanthus littoralis
Tarenna asiatica
Tarenna pallidula
Tarenna pavettoides subsp. gillmanii
Tasmannia xerophila
Tauschia alpina
Tauschia glauca
Tauschia hooveri
Tauschia kelloggii
Tauschia parishii
Tauschia stricklandii
Tauschia tenuissima
Tauschia texana
Taxandria parviceps
Tecoma capensis
Tecoma castanifolia
Tecoma nyassae
Tecoma radicans
Tecoma stans
Tecophilaea cyanocrocus
Tectona grandis
Teedia lucida
Teesdalia coronopifolia
Teesdalia nudicaulis
Telfairia occidentalis
Telopea speciosissima
Templetonia aculeata
Templetonia ceracea
Templetonia egena
Templetonia rossii
Tephrosia acaciifolia
Tephrosia aequilata
Tephrosia bracteolata
Tephrosia coriacea
Tephrosia dasyphylla
Tephrosia delestangii
Tephrosia dregeana
Tephrosia elegans
Tephrosia filipes
Tephrosia grandiflora
Tephrosia heterantha
Tephrosia hockii
Tephrosia lasiochlaena
Tephrosia leptoclada
Tephrosia linearis
Tephrosia longipes
Tephrosia lupinifolia
Tephrosia mossiensis
Tephrosia nana
Tephrosia pedicellata
Tephrosia porrecta
Tephrosia procera
Tephrosia purpurea
Tephrosia remotiflora
Tephrosia rosea
Tephrosia sp. Clay soils (S.van Leeuwen et al. PBS 0273)
Tephrosia sp. Glenormiston (R.W.Purdie 1362)
Tephrosia sp. Magazine Hill (P.Jones 365)
Tephrosia sp. Willowra (G.M.Chippendale 4809)
Tephrosia sphaerospora
Tephrosia subpectinata
Tephrosia supina
Tephrosia sylviae
Tephrosia villosa
Tephrosia virginiana
Tephrosia vogelii
Tepualia stipularis
Terminalia anisoptera
Terminalia aridicola
Terminalia avicennioides
Terminalia brownii
Terminalia bursarina
Terminalia canescens
Terminalia carpentariae
Terminalia catappa
Terminalia engleri
Terminalia ferdinandiana
Terminalia glaucescens
Terminalia grandiflora
Terminalia kilimandscharica
Terminalia kumpaja
Terminalia latipes
Terminalia laxiflora
Terminalia macroptera
Terminalia mollis
Terminalia muelleri
Terminalia myrtifolia
Terminalia platyphylla
Terminalia platyptera
Terminalia prunioides
Terminalia pterocarya
Terminalia schimperi
Terminalia sericea
Terminalia spinosa
Terminalia stenostachya
Terminalia subacroptera
Terminalia superba
Terminalia volucris
Ternstroemia crassifolia
Ternstroemia stahlii
Tetraberlinia bifoliolata
Tetracarpaea tasmannica
Tetracentron sinense
Tetracera alnifolia
Tetracera boiviniana
Tetracera masuiana
Tetracera poggei
Tetracera sarmentosa
Tetradenia riparia
Tetradenia tanganyikae
Tetraena decumbens
Tetraena prismatocarpa
Tetraena simplex
Tetraena stapfii
Tetraglochin alatum
Tetragonia decumbens
Tetragonia diptera
Tetragonia eremaea
Tetragonia fruticosa
Tetragonia implexicoma
Tetragonia moorei
Tetragonia reduplicata
Tetrameles nudiflora
Tetramerista crassifolia
Tetramerium nervosum
Tetraneuris acaulis
Tetrapanax papyrifer
Tetrapleura tetraptera
Tetrapterys tinifolia
Tetraria sp
Tetraria thermalis
Tetratheca efoliata
Tetratheca ericifolia
Tetratheca halmaturina
Tetratheca insularis
Tetratheca pilosa
Tetratheca rubioides
Tetratheca rupicola
Tetrazygia angustifolia
Tetrorchidium didymostemon
Teucrium canadense
Teucrium chamaedrys
Teucrium corymbosum
Teucrium montanum
Teucrium polium
Teucrium pyrenaicum
Teucrium racemosum
Teucrium scordium
Teucrium scorodonia
Teucrium sessiliflorum
Teucrium teucriiflorum
Thalia geniculata
Thalictrum clavatum
Thalictrum dasycarpum
Thalictrum fendleri
Thalictrum filamentosum tenerum
Thalictrum rhynchocarpum
Thalictrum thalictroides
Thalictrum zernyi
Thamnocalamus tessellatus
Thamnochortus cinereus
Thapsia garganica
Thaspium aureum atropurpurem
Thaspium aureum trifoliatum
Thaspium barbinode
Thaspium trifoliatum
Thaumatococcus daniellii
Thecacoris lucida
Thelepogon elegans
Thelesperma megapotamicum
Thelionema caespitosum
Thelymitra antennifera
Thelymitra cyanea
Thelymitra longifolia
Thelymitra rubra
Thereianthus bracteolatus
Thermopsis montana
Therorhodion camtschaticum
Thesium confusum
Thesium fastigiatum
Thespesia garckeana
Thespesia populnea
Thespesia populneoides
Thevetia neriifolia
Thismia americana
Thomandersia butayei
Thomandersia hensii
Thomasia petalocalyx
Thottea tomentosa
Thryptomene costata
Thryptomene ericaea
Thryptomene kochii
Thryptomene oligandra
Thryptomene podantha
Thryptomene urceolaris
Thunbergia alata
Thunbergia atacorensis
Thunbergia crispa
Thunbergia erecta
Thunbergia fragrans
Thunbergia graminifolia
Thunbergia grandiflora
Thunbergia gregorii
Thunbergia kirkiana
Thunbergia lancifolia
Thunbergia natalensis
Thunbergia oblongifolia
Thunbergia petersiana
Thunbergia subalata
Thunbergia usambarica
Thurnia jenmanii
Thylachium africanum
Thymelaea hirsuta
Thymelaea hirusta
Thymelaea tartonraira
Thymus capitatus
Thymus mastichina
Thymus praecox
Thymus pulegioides
Thymus schimperi
Thymus serpyllum
Thyrsacanthus tubaeformis
Thysanotus baueri
Thysanotus exfimbriatus
Thysanotus manglesianus
Thysanotus patersonii
Thysanotus racemoides
Tiarella cordifolia
Tiarella cordifolia collina
Tiarella trifoliata
Tibouchina fraterna
Tibouchina frigidula
Tibouchina heteromalla
Tibouchina pulchra
Tibouchina stenocarpa
Tibouchina villosissima
Tilia americana
Tilia japonica
Tilia miqueliana
Tillandsia bartramii
Tillandsia capillaris
Tillandsia complanata
Tillandsia dasyliriifolia
Tillandsia dasyrifolia
Tillandsia dura
Tillandsia gardneri
Tillandsia geminiflora
Tillandsia geminifolia
Tillandsia juncea
Tillandsia orbicularis
Tillandsia paucifolia
Tillandsia prodigiosa
Tillandsia schiedeana
Tillandsia sp1 M_PL_063
Tillandsia sp1 M_PL_069_01
Tillandsia stricta
Tillandsia tenuifolia
Tillandsia variabilis
Tillandsia viridiflora
Timoneus
Timonius sechellensis
Tinantia anomala
Tinantia erecta
Tinantia pringlei
Tinnea aethiopica
Tinnea aethiopica subsp. stolzii
Tinnea antiscorbutica
Tinnea barteri
Tinnea coerulea
Tinospora sinensis
Tinospora smilacina
Titanotrichum oldhamii
Tithonia diversifolia
Tococa nitens
Toddalia asiatica
Tofieldia calyculata
Tofieldia pusilla
Tolmiea menziesii
Tolpis capensis
Tolpis webbii
Toona ciliata
Tordylium apulum
Tordylium maximum
Torilis arvensis
Torilis japonica
Torilis leptophylla
Tornabenea bischoffii
Toronia toru
Torricellia tiliifolia
Tournefortia psilostachya
Tournefortia rufo-sericea
Tourneortia argentea
Touroulia guianensis
Tovaria pendula
Tozzia alpina
Trachelium caeruleum
Trachyandra asperata
Trachyandra divaricata
Trachyandra hirsutiflora
Trachyandra saltii
Trachymene cyanopetala
Trachymene glaucifolia
Trachymene humilis
Trachymene oleracea
Trachymene ornata
Trachymene pilosa
Trachymene rotundifolia
Tradescantia brevicaulis
Tradescantia ohiensis
Tradescantia pallida
Tradescantia pilosa
Tradescantia spathacea
Tradescantia virginiana
Tradescantia zebrina
Tragia insuavis
Tragia preussii
Tragia prostrata
Tragia vogelii
Tragiella natalensis
Tragopogon dubius
Tragopogon porrifolius
Tragopogon pratensis
Trapa natans
Treculia africana
Trema orientalis
Tremandra diffusa
Tremastelma palestinum
Trematolobelia macrostachys
Trembleya parviflora
Trfolium sp1 M_PL_046
Trianthema pilosum
Trianthema portulacastrum
Trianthema rhynchocalyptrum
Trianthema triquetrum
Tribulopis angustifolia
Tribulus astrocarpus
Tribulus cistoides
Tribulus eichlerianus
Tribulus hystrix
Tribulus minutus
Tribulus terrestris
Tricalysia bagshawei subsp. malaissei
Tricalysia capensis var. galpinii
Tricalysia delagoensis
Tricalysia pallens
Tricalysia pynaertii
Tricarpelema africanum
Triceratorhynchus viridiflorus
Trichanthodium skirrophorum
Trichilia emetica
Trichilia martineaui
Trichilia monadelpha
Trichilia prieuriana
Trichilia retusa
Trichilia rubescens
Trichilia tessmannii
Trichilia welwitschii
Trichlora lactea
Trichocereus chiloensis
Trichocladus crinitus
Trichocladus ellipticus
Trichodesma africanum
Trichodesma ambacense
Trichodesma ambacense subsp. hockii
Trichodesma boissieri
Trichodesma physaloides
Trichodesma zeylanicum
Trichoscypha acuminata
Trichoscypha imbricata
Tricliceras lobatum
Tricliceras longipedunculatum
Tricliceras pilosum
Tricliceras schinzii
Triclisia dictyophylla
Triclisia subcordata
Tricoryne anceps
Tricoryne elatior
Tricyrtis hirta
Tridactyle bicaudata
Tridactyle tricuspis
Tridax procumbens
Tridesmostemon omphalocarpoides
Trientalis borealis
Trientalis europaea
Trifolium acaule
Trifolium africanum
Trifolium angustifolium
Trifolium arvense
Trifolium burchellianum
Trifolium campestre
Trifolium dasyphyllum
Trifolium dubium
Trifolium hybridum
Trifolium polymorphum
Trifolium pratense
Trifolium reflexum
Trifolium repens
Trifolium rueppellianum
Trifolium simense
Trifolium stellatum
Trifolium striatum
Trifolium subterraneum
Trigonella suavissima
Trigonia nivea
Trigonostemon verrucosus
Trigonotis brevipes
Triguera osbeckii
Trilepisium madagascariense
Trillium catesbei
Trillium erectum
Trillium sessile
Trillium undulatum
Trimenia moorei
Trimeria grandifolia
Triodanis perfoliata
Triosteum perfoliatum
Triphyophyllum peltatum
Tripleurospermum inodorum
Triplochiton scleroxylon
Triplostegia glandulifera
Tripogandra serrulata
Tripogonella minima
Tripolium pannonicum
Tripteris monocephala
Tripteris oppositifolia
Tripteris sinuata
Tripteris vaillantii
Tripteris volkensii
Tripterospermum japonicum
Tripterygium wilfordii
Tristachya leucothrix
Tristagma bivalve
Tristagma sessile
Tristemma leiocalyx
Tristemma littorale
Tristemma mauritianum
Tristemma oreophilum
Tristerix corymbosus
Tristerix longebracteatus
Tristhema mauritiana
Tristicha trifaria
Tritonia cooperi
Tritonia crocata
Tritonia deusta
Tritonia disticha
Tritonia drakensbergensis
Tritonia dubia
Tritonia flabellifolia
Tritonia gladiolaris
Tritonia laxifolia
Tritonia parvula
Tritonia securigera
Tritoniopsis antholyza
Tritoniopsis bicolor
Tritoniopsis burchellii
Tritoniopsis caffra
Tritoniopsis dodii
Tritoniopsis flexuosa
Tritoniopsis lata
Tritoniopsis parviflora
Tritoniopsis pulchra
Tritoniopsis ramosa
Tritoniopsis revoluta
Tritoniopsis triticea
Tritoniopsis unguicularis
Triumfetta amuletum
Triumfetta annua
Triumfetta breviaculeata
Triumfetta cordifolia
Triumfetta flavescens
Triumfetta incana
Triumfetta lepidota
Triumfetta longipedunculata
Triumfetta pentandra
Triumfetta pilosa
Triumfetta plumigera
Triumfetta rhomboidea
Triumfetta setulosa
Triumfetta sonderi
Triumfetta tomentosa
Triumfetta trifida
Triumfetta welwitschii
Triunia youngiana
Triuris hyalina
Trixis inula
Trixis stricta
Trochetia blackburniana
Trochetia granulata
Trochomeria macrocarpa
Trochomeria polymorpha
Trollius europaeus
Trollius hondoensis
Tropaeolum majus
Tropaeolum polyph
Tropaeolum polyphyllum
Tropaeolum sessilifolium
Tropaeolum tricolor
Tulbaghia alliacea
Tulbaghia capensis
Tulbaghia violacea
Tulista minima
Turbina oblongata
Turgenia latifolia
Turnera angustifolia
Turnera oculata
Turnera oculata var. paucipilosa
Turnera pinnatifida
Turnera ulmifolia
Turraea floribunda
Turraea heterophylla
Turraea holstii
Turraea nilotica
Turraea obtusifolia
Turraea rigida
Turraea robusta
Turraea vogelii
Turraeanthus africanus
Tussilago farfara
Tylecodon paniculatus
Tylecodon wallichii
Tylophora conspicua
Tylophora sylvatica
Tylosema fassoglensis
Typha angustifolia
Typha capensis
Tyttnera scabra
Uapaca corbisieri
Uapaca gossweileri
Uapaca guineensis
Uapaca heudelotii
Uapaca kirkiana
Uapaca lissopyrena
Uapaca nitida
Uapaca pynaertii
Uapaca robynsii
Uapaca togoensis
Ugni candollei
Ugni molinae
Ulex europaeus
Ulex minor
Ulex parviflorus
Ulmus americana
Ulmus davidiana
Ulmus fulva
Umbellifer sp1 M_PL_046
Umbilicus botryoides
Uncaria africana
Unidentified sp1 M_PL_067
Unidentified sp13 M_PL_040
Unidentified sp14 M_PL_040
Unidentified sp15 M_PL_040
Unidentified sp16 M_PL_040
Unidentified sp17 M_PL_040
Unidentified sp18 M_PL_040
Unidentified sp19 M_PL_040
Unidentified sp20 M_PL_040
Unidentified sp21 M_PL_040
Unidentified sp21 M_PL_041
Unidentified sp22 M_PL_040
Unidentified sp23 M_PL_040
Unidentified sp27 M_PL_046
Uragoga ceratoloba
Uraria lagopodioides
Uraria picta
Urechites lutea
Urelytrum muricatum
Urena lobata
Urera hypselodendron
Urginea maritima
Urobotrya sparsiflora
Urospermum picrioides
Urospermum picroides
Ursinia anthemoides
Ursinia montana
Ursinia nana
Ursinia paleacea
Ursinia tenuiloba
Urtica dioica
Urtica urens
Usteria guineensis
Utricularia alpina
Utricularia appendiculata
Utricularia arenaria
Utricularia benjaminiana
Utricularia bisquamata
Utricularia brachyceras
Utricularia chrysantha
Utricularia dimorphantha
Utricularia foliosa
Utricularia geminiscapa
Utricularia gibba
Utricularia inflexa
Utricularia juncea
Utricularia livida
Utricularia micropetala
Utricularia pentadactyla
Utricularia prehensilis
Utricularia pubescens
Utricularia reflexa
Utricularia reniformis
Utricularia rigida
Utricularia simulans
Utricularia spiralis
Utricularia stellaris
Utricularia subulata
Utricularia tortilis
Utricularia welwitschii
Uvaria acuminata
Uvaria angolensis
Uvaria chamae
Uvaria klaineana
Uvaria poggei
Uvariastrum hexaloboides
Uvariastrum pierreanum
Uvariodendron calophyllum
Uvariodendron connivens
Uvariopsis bakeriana
Uvularia grandiflora
Uvularia sessilifolia
VERONICA ANAGALLIS-AQUATICA
VVedelia biflora
Vaccaria hispanica
Vaccinium calycinum
Vaccinium euryanthum
Vaccinium floribundum
Vaccinium microcarpum
Vaccinium myrtilloides
Vaccinium myrtillus
Vaccinium oldhami
Vaccinium puberulum
Vaccinium uliginosum
Vaccinium vitis-idaea
Vaccinium wrightii
Vachellia amythethophylla
Vachellia bussei
Vachellia drepanolobium
Vachellia ehrenbergiana
Vachellia erioloba
Vachellia gerrardii
Vachellia haematoxylon
Vachellia hebeclada
Vachellia hockii
Vachellia karroo
Vachellia latispina
Vachellia nebrownii
Vachellia negrii
Vachellia nilotica
Vachellia pachyphloia
Vachellia pallidifolia
Vachellia reficiens
Vachellia seyal
Vachellia suberosa
Vachellia sutherlandii
Vachellia tortilis
Vachellia valida
Vachellia xanthophloea
Vahlia capensis
Valdivia gayana
Valeriana capensis
Valeriana edulis
Valeriana fauriei
Valeriana flaccidissima
Valeriana gracileps
Valeriana montana
Valeriana officinalis
Valeriana radicalis
Valeriana samolifolia
Valeriana spicata
Valeriana tripteris
Valerianella locusta
Valerianella radiata
Valerianella rimosa
Vallesia glabra
Vandasina retusa
Vandellia diffusa
Vandellia sessiliflora
Vangueria agrestis
Vangueria apiculata
Vangueria cinerascens
Vangueria infausta
Vangueria vestita
Vangueriella discolor
Vangueriella rufa
Vangueriopsis lanciflora
Vanilla planifolia
Vanilla roscheri
Vantanea guianensis
Velleia cycnopotamica
Velleia glabrata
Velleia montana
Velleia rosea
Velleia trinervis
Velloziela dracocephaloides
Velloziella westermanii
Veltheimia bracteata
Ventilago viminalis
Vepris heterophylla
Vepris louisii
Veratrum album
Veratrum album oxysepalum
Veratrum maackii
Verbascum blattaria
Verbascum cystolithicum
Verbascum densiflorum
Verbascum lychnitis
Verbascum nigrum
Verbascum stelurum
Verbascum thapsis
Verbascum thapsus
Verbascum undulatum
Verbena angustifolia
Verbena bracteosa
Verbena hastata
Verbena incompta
Verbena intermedia
Verbena officinalis
Verbena scoparia
Verbena stricta
Verbena supina
Verbena urticaefolia
Verbesina helianthoides
Vernonia bolivariensis
Vernonia chthonocephala
Vernonia cinerea
Vernonia echioides
Vernonia fasciculata
Vernonia popeana
Vernonia rosea-violacea
Vernonia sp1 M_PL_041
Vernonia syringifolia
Vernonia turbinella
Vernoniastrum ambiguum
Vernoniastrum camporum
Vernoniastrum latifolium
Vernoniastrum musofense
Vernoniastrum ugandense
Veronica abyssinica
Veronica agrestis
Veronica alpina
Veronica anagallis-aquatica
Veronica aphylla
Veronica arvensis
Veronica beccabunga
Veronica bellidioides
Veronica bonarota
Veronica bullii
Veronica buxifolia
Veronica calycina
Veronica chamaedrys
Veronica derwentiana
Veronica elliptica
Veronica fruticans
Veronica glandulosa
Veronica gracilis
Veronica hillebrandii
Veronica longifolia
Veronica lyallii
Veronica peregrina
Veronica persica
Veronica polita
Veronica ritteriana
Veronica rotunda
Veronica rubra
Veronica salicifolia
Veronica serpyllifolia
Veronica spuria
Veronica subtilis
Veronica traversii
Veronica urticifolia
Veronica virginica
Veronicastrum sibiricum
Veronicastrum sibiricum japonicum
Verticordia chrysantha
Verticordia eriocephala
Verticordia helmsii
Verticordia inclusa
Verticordia monadelpha
Verticordia picta
Verticordia pritzelii
Verticordia roei
Verticordia verticillata
Viburnum acerifolium
Viburnum dilatatum
Viburnum erosum
Viburnum furcatum
Viburnum lantana
Viburnum opulus
Viburnum phlebotricum
Viburnum plicatum
Viburnum prunifolium
Viburnum pubescens
Viburnum suspensum
Vicea lutea
Vicia articulata
Vicia benghalensis
Vicia cracca
Vicia ervilia
Vicia hirsuta
Vicia lutea
Vicia nigricans
Vicia pannonica
Vicia sativa
Vicia sepium
Vicia unijuga
Vicia venosa
Vicia villosa
Vigna frutescens
Vigna gracilis
Vigna heterophylla
